address	scripthash_hex	balance_sats	balance_btc
1FjhWZYx9BrDYmmnXa81xATH6JswM9vcez	14126857e784831ffcba631d8f831808dd07982f24d107c2354a8aa95fe4c80c	6000001641	60.00001641
14n2ZEkkLDsMvV815WZLtrjLhYnDbg17Nd	14d2765d8673bfcbd0d7de973e8486abe81ee71ad45f2d038aad4ae52442a4d8	6000000547	60.00000547
3FtL8CLfBPVHA2mfkVbRYA3GGarzRRyTc5	1521f1b3f2c00209340463bdb99b378db826bc84d8254bb1f9aebe55ae3bf713	6100001641	61.00001641
1AvZvKiD7AfjUZdhhsgnkWrtGwixtUYDMA	1570fd069afbac75a2fe3cb853278929e35087e28f8f1cd225717609ce169146	6000000547	60.00000547
1P4DvBUQZx9BfEQDm7ELft1h2ap4158dxX	15b759b5a76c745657422f321cb2e9fa2d99c3a8ddd753dfe1ff20dcee3c8002	6040000547	60.40000547
1EG1QNLSJDiRqej2YMMHYwzoCB1FvhU3TN	15e91327ae0359fb4dba11a5f6c5d60b832418e3a5d804c0ef47f95f49d5b2ba	6000001641	60.00001641
36joukEMUtm3E4k1kwV99kvyQ51KNdkn2h	165c11490c9fa542dfc896fbfc7f255df7f24c541dc7c0c3e0f14bbab77aad32	5969153875	59.69153875
1AP8SVoFdJJUBhr9yQWDUTUMxCowy9Nqx4	16fe902f98ef064b9307e9f14a5924a355330d821ec9876cce1b5f024dbfcbdb	5880548747	58.80548747
1CgVzfsaPyEmCGx3BTnX7qwyDycYWeTqUz	173c54811a4a46f297f26ed0671f9299609c3402d011e6286781f46430b2d040	5985726323	59.85726323
12cR2GUkNnxxyiu8z3KGU6AdhhgGwy9Djy	17563b3241597a86c0e58989a3d1669b9f7153ecf7412fee141fdfa2038634ee	6000000547	60.00000547
16P4JF6i6oKAZxqdqyo5ayYzeajxCGtGM8	17b50acd974a976e8c53b5943e9cff9857af839131bed4c419564bca77e04d7c	6000000547	60.00000547
137Hy71hyjmVJrTcufPYk7xSKHnxWkXTuF	183011c2d2cc18190e29e8fa699bf15e35b78b1d6f50cb4f627d3f80e830099a	5976261812	59.76261812
bc1qvq9akj0evqzfc8eejh3x74lkp7d4hv6wtg7l69	1886352ebce5a6db614a57c871a022e4028dc769d3f30d7f8f50ebc1c12c3f38	5870000000	58.70000000
1Mzc9DamtJ4YXeLBikNJ6JgDiyedtn6XiN	18de7671b28100de33426ec6c933fd7c384f115c096eac166e5f7b9b2a595ebd	6000000547	60.00000547
1Cn8yNmgsqYwjRRAW8fkbqyvokdv3RavGa	1991c07480ed7d9d7462a59224e6dddac37541dbade871ded093f22688128b58	6063701694	60.63701694
1Bo7YpZZw9VjyoxFREHz3hsyK9jkTqwEmD	1acf9e6cb9b460855599f7c4a55dedc7eb98cfe3a49f6e5bd0ebf9a69f25f694	6000001095	60.00001095
15u5L6hPuyY9C1xSVUfyPepye6StJwneU8	1ada934e92c1f4c96f7439abc637cdc12f0dff3b664a7189fca0c22db5db455a	6051883003	60.51883003
19NrwWM62Pe6mmwAajcrN32XNzuyTLQn8r	1b1b0bba39e3d99ecb93586520d140e3b2ecd6aeb3a42c29f08ee45c264cb1a2	6006797072	60.06797072
12NERLbyKwjSjv6VSY9A5QEvSdahnERA4F	1ba6a8171ba9736ef0434d2141c4a6b9b4a30a49942acb8a737fd8b8edea5248	6000101641	60.00101641
1Gi1YKeFgb3vzE8H2kg7m7D3aTu1wvwvXZ	1c1d6723b3152cd5a07e7bf7d9c1f2d673690f87ee5826d01d8b454a1ec843a5	5899001642	58.99001642
3CZid4wYK6HJG5eHr3Cot5mNRKdiZSJvRY	1ce4ef6033b6cdeb534bdfbe87d140c1c979d334a0e68da79fc07d9942697988	6001000547	60.01000547
1HWyH92epURpeyp3YUm8YLaLfjd4FP5jhs	1d00f04b19d14843e09283a0d60481ba6ac0b55266f51ebe2371635107cb00ca	5871396025	58.71396025
131b4xp4zjxy9dfyYGfLV5TTYiuhuXRgHA	1d4c49730036df127f86ba6323cce97cb84a8023b54a8a7135c6eb93443692ca	6103121797	61.03121797
166XkTEgAeEiyCahZM5RKKMHW8vJjnj6PV	1d9dd135be42aed6f1d98def1c46e4cb1ff28c1c7ece643985d491efa65ee9eb	5999981694	59.99981694
3FHprfe42cuZoEaxk7hCxM5MPW1taqmyeJ	1e19f61e011f0ca3b2a8f298b4da927889421d13a0a589e6ea07420807d50465	6039260110	60.39260110
1KacC6tHtrapTdGS1b2opixbqTjo4Rcm21	1e4deb4e9cdcf5acf118b7e3273f1e578b266ddda1a2f7e538eec3058308b06f	6000000547	60.00000547
3AJS6NebYiWwCdo23oKKRjKeLZsuPaza8c	1eaf4215144a3cefa585ab7d9b14277faa9e8515c3dfd92ad0f641be39621855	6001000547	60.01000547
3DbwG35VpWiKJTAGF6T4kNC3MqbKnsvruh	1f219dc16f2a9611eca9265b799ec072a5087dc7d02f4e77c259696cea3883d9	6000007711	60.00007711
18ckXQZdEZvL6VqqfYis2SPaoZDhmdzvJY	1f5a8dcb45a95f5ae021ffd36fafd2d0b19df089bf2e368ed3165276fbf73ae0	6000000547	60.00000547
19hVUE9CssKLWHCh6DgwZucEz3XU3yQXhF	203641949bd2db3c828ebba84f17360e4d2c399140af64fd2cf9198bf1d3bafd	5879693302	58.79693302
194SSGi3Ltg2NSpL9npa4Nb1yYCrVpYvU6	211de3ec303807ab0424dc4cab53993b4288517b71d8bc41e06c29bb72f10d2a	6071000547	60.71000547
3NEjNtQKQt4L1iPbQ1zCvMwoZGqUu1bw7S	21977afefb05d3dc3de001b5ca78eec6a0164b6683c28f5d3bba94cee0e8cc45	6001000547	60.01000547
3LMNMn8Qve8hsPyG1n7U9ipcKqzq4MJBaJ	21c9cd1317e0ebdcbce1fd8afe4e83727d6335a1a30e14dfc4dec334ea770792	6000001641	60.00001641
1M8yTSybGBiQ68yjiHcbXggAjJDQZ341Js	2204fc2a8ead09795d3d176452d95847ac9fe12c64e605e0060effc545fad383	6000101641	60.00101641
1QAydhtF7p8HtS63D5RXb8wvbfx6xHYhYX	225415d6f52a4b3d39c25791dd04950e4e5729163f88b079504e0b6b5e34ec93	5917837094	59.17837094
1CZN3GgYEWft7k8cebUQMC1GK8aVsUUKti	22d318e857026b10ebf62ff70a1f503869372dff841bc6c474a6f78f0bf27ee6	5959991094	59.59991094
1NyRLe6QhmX8AK1rjEkFD26zbkHdDAKCsD	22eabbb8519333d06de45d49abe8334a927995f8acc3cbfa706eab895206c17d	5955298397	59.55298397
15AWnUUTX9nJGLqzspzcEUasPrXcYktQEv	2382d317f86291d7ee8a6a71b67f2bb8ddb8a9bc354839834dadac69c425f0ef	6000000547	60.00000547
1HLtmTjWq3ibkUY242yJtrJjG2MQ8kTNgC	23f6bdb00b2ce2bcadd35b926b3d20f950f15d8e57e13f51e5b2e4ddc812e163	5994002895	59.94002895
1AggrobixHZbEuF4gpraNMAtEiErTBSL6E	23ffc5df33eea575d3504ef89ad297e2e9ed8f18e096dbfd838e4343fecfe0ba	5999997368	59.99997368
bc1qgzdpkdd4h8txga46dxa74cp5ptlf7pmgzfx2ne	2526657748c47ab46dc76ae55ed4bff0a7b6978139787b2331c0ef3477cf42e1	5932000547	59.32000547
1xyzpanjHLZRJhrtESyVXE2xhe8iHtLFg	25d1e58c2d514ede6bbaba715abb2efaeeb6a43cd04d8c751208e32e95afd605	6000001094	60.00001094
36J37nKuQkx3HLD9ip2ko7FLj4neYqJnoz	261694755b2da631e6e6468ed978519c120cb7198d2d3150d2cb2617ec2c805c	6019161939	60.19161939
1BbMAkwJFGSX71VREhM2rY8jAJFPEzVCyv	2699c1ba2a41d26c2b03c0dba47a4fe47bcb909d98ca092c33d13e315a084bf5	6100001641	61.00001641
1Ju4ayFJowejhzRZ9pkqG8auZRNoNptVf3	276ab0819fe2c248493052939fadad973b4ec3ffeb4e8625315ed4424a3ae106	6100001641	61.00001641
3LgEu2HASiRW8UFYh5bzmMoVAXiKtfYNcC	27c91cbc796dda49c8d02b7e9e4bbe03cd0e12de0b73a19fd3ef8bc541b1584d	6000149878	60.00149878
194NGXJfgr6MqkYzux1UWEq81dPAcZGZHT	28945a5a94e09566c77bfb3f301558ec7e1705e1aadc3b1d340a07eb912b2784	6066000548	60.66000548
35E45ya94uMhrNcPGcckW5mKyhzc7pqq43	28d4d3337871094b33e56b338dd666b64ac06d28a69c69c60806b4c6dfc88331	5999798528	59.99798528
1BTBBEhNEqPLrMYmz5GLT2zWhCUj5WQR8s	28f857674caa582472405f4f69976c9a312c5e9bccb35715b78c0acb62a64e45	6030601095	60.30601095
1ML2pphY3LBF9L2AXkZpy92ja8yq1fc9QA	29427c94c34b8e392e4121b790e5c8bafc7106bbb345be463a5e92188afa6de3	5856349821	58.56349821
12Hc54d5VqjjuLfwZXP8oHwB73B78eKfqy	297b52503f1c5b67c85bb02c7a32401f2dc247761aba1ce80d6d90659223776b	5932991998	59.32991998
1JdSn1pbt7owY3dRYjLL1JZNfi5VtcS2oM	2a9c9cb2d9a96ff32bb8e98b143481b19a09c8459101004197b38f2ac4dc20e5	5959582635	59.59582635
3GKcCXwCmj1raLFWwGjP8FrD5RSyvhYJni	2b71c8180e129f69d06f0940fd0593ff04e6a87d268293958f10f43a3809412e	6001000547	60.01000547
1JEgtsCc2m1kNrmPGLWz18hcFH8shzyGtn	2b8fa4680a715588eb3adb6fbad121cd7f502d0a7e5eecc497e3ce799b8e11bd	6006660568	60.06660568
1EawHXzVUCLWbPMk7ETNcdoXTREvoV8yWg	2c0aff17318e38436930e216047bea9ce7647828b8a7d72b38905def2ce5e7aa	5963402294	59.63402294
1oaEMTzUtM3n6ndLuCbatirSX3y4GgS16	2c218b6ea8cbd98aabc1809564ebe9e095d5d495488ebc7635373711748c8da0	6070000548	60.70000548
155oveVH76GtqXxEAnT68tRr92mMJdFqAn	2c3b6c623507015dc28bbe3bec0c18ec7496cb6b0229c2400c06e31cb03cb1a6	6000000547	60.00000547
bc1qdgkhghk4c2fls2hsxw08jk3yfrfj9ltrdfzhkj	2d54c9fdd9cfbfc91dcd49ef40bab39e43871c1f5cb84f6308a6a349df55d3ec	5998953447	59.98953447
1MTVZrDZHBkiUPrV7QHhqrr6B53ghzPTBo	2da71f00158ad17cd1ea4d57fd4c51bc4b0b6e7e47f789b03198ca5ec3fce134	5999683981	59.99683981
3FwLBRx3DDkuVbNxWpUpobiCZ1EjbhSqCA	2e1e7d59349687bd2d5d0ad8b333f5563eff54942a21e0ebeb56d8735fcfac0d	6000000000	60.00000000
13bppbxgYp8q7RH8dAjQvMnh59sEXjBxEb	2f99574848c3412fed38c59e96e757904f9994f22c1320facf1e9563b5e8eb4b	6149937907	61.49937907
1DDPk3HK41BS8rND6HW3PNZSHfXjrrNHyK	309b224804961d6646004cb7d453d594a8194b04484621d4a8db26d083876906	6000001641	60.00001641
39o5bd74NkpVCqe3XmttcywLgXaQMVZ8sc	3196859ae008027fc971ad482ba47c8ebb98a1ab9315999649afdfcb193d733f	5986000547	59.86000547
3LXat9yrgkKmWonZXW12s9Bbu7AzSjCKpC	3210c48a3a8ab12cba2295e603e278896032b5f83d927ec3ac8fb8d06c26d719	5999996394	59.99996394
3NEYBZ7Ef1tewDnNR5fBnFtj9tS3AZEKne	32be05b5c8611ac0ad7cf57885e49c475034d6e2c359d30ed81bfba3d5d05ede	6001000547	60.01000547
3MDJE53MtRMN7uKyom3HBP7aZejQnkNY1k	3385c93c6471d4ea4daa7d6594be14f0869c013eba5a6462434a7fa74cb23733	5983189754	59.83189754
1CoCzPZcf1tpPCsJKKpxedPrTZ9VEcaieR	3392e46f54e8dddc2a027c2cb4eb325d005d95e594c93316f44dcb00194acfbe	6000001641	60.00001641
1KdaixLHckCjvkpjnEHxGqMBGjoFdChPuE	3506af17efa78b957e76386c79309afa60b4753fe34e4d5bfea2530ad57d5c04	6114952188	61.14952188
3BnthQsEAWBXCKZkNq7PsLEB7Ty8uSYGwK	355525a2d8ad2dcccc0432f9f40747e8f54d7efc4f64bf1e0d47a316a78dca48	5904685179	59.04685179
1Fp4mCViTKJcssjtB9dXvv3kzuBaQA2RBe	35797e56ce29ac48eb4c8f6aab7c3ffbc3411371f63e9c7928798ee5658cde21	6000002189	60.00002189
1NUYFnG3o6k1KTj1G8kvFSWF1iUTiD4EHk	357ec15b53943567daabb972d6f6aebd541c264c52f6257935905354d2e00835	5902997565	59.02997565
1BjMdv5zJq4NjsMzi4tMSNKjPCbzF3ZDyf	358872dc34bd473a666ade589d8083710c70b12faf9ec2400f01fad385df79cd	6000000000	60.00000000
1FdYprCPMuSF7Y5eTHdh2uNJ6hTVQduhL2	359af121dab672b29e672aa8f4a7ed8690f11778d82266a79be7e864cedcba0e	6040422200	60.40422200
1LWZbabx3ckAVzDzSHjU2xS4pcUi1Z94RF	3791e4eeefda1b56cdef8b75eb0d5436d07961077cd3154417b4f336619ad87c	5953002185	59.53002185
1FY9LWQyYPvkQKfaC5SEZcNoC9LYQBx264	382dadce7f4e84e90ba223477ce8c4bad683202c356d3b2a4c36eb89b9f202f0	6099868104	60.99868104
34j9ozWEzoLBTsHJPZz6wbc4AmdJFW8tNi	3858642a846ddde06426fcbaa53fe5d326004162492a3f9693a9149ddfab2208	6001000547	60.01000547
19gKY9yLYXNwV3eKUiZsTeRyKgzTC9E7CL	38810b3cd9b178796fb48aaa994311f921d9422fb27af309b456fb68f83562c6	6009168538	60.09168538
3KbVuwehgbgxkHsyhPQLjfRuuUTTiT3pBh	393aaf37feb7d6ee67bb725756bfd724c64ac19fd57f89c50ab0577233d30247	6023730697	60.23730697
1D9Qa6oDAe34pRi9vd2AMiB4w2Aj1rfnaU	3995e4c8d210a98c27642c9d815f1e4b675dddd21cab6614b26e50edfb94777a	6037792547	60.37792547
1GSGZEBCEqXSNC8iXaX9Q5Hdm4m3d7SdGg	39b03421f9de527fc832c2deffe34fdab36d3530cfba8ef8830f6551537e5985	6000000547	60.00000547
3NweR9gc9RLnC9c4WP4RxS9iFMfhDNkxRX	39d7465327dc98dc6ff311d74e6a38db65fadad6298b3465c60082dbf14b3f39	6095924576	60.95924576
1LgYMCKpu4aHHgkuvNSfPuPtiyGhQn1QKS	3ac0cf08743ec4be27875f93d24fff838a1e43404bcbd2b99922c2528d98cf74	5876140547	58.76140547
1LUXRbrT1DhfobNgd5pUfj3Pc4KwbJMotF	3b9bbe35380cfb28ed7e694035487b920b90b855085ee5371e1c88d1440318c3	6000000547	60.00000547
17zVwfpZh4s5pbaPJjt9uGnsW2crX5kAK8	3c1a887f33d329d9dbefb2e609af039197a94d00072eefbe707c3ffa4e9991e3	6134001094	61.34001094
3ChpgwZRd3BA3obQSY9uvydDUDmRD5PwfB	3c69df26aa0f5469ef49e92f149bfbb48e4dddc5e2629cb9e18d0cdf61c5ea55	5958824318	59.58824318
3Qr418NwVDa6VoCx2F54BhvoabLXpCaikF	3cb18641afafd51ed6a1cce23df663e8382500221ec49ca61955170686a70a62	5999789876	59.99789876
1MH9C9QDhvQ1wPgRXJmcZfhbAZF1Y69BX1	3dcfe2eb15c84dff156d872f69eb76ceb11273930311a32f98083bb959c63b99	6000000547	60.00000547
1DjKyT8PDejjpMyegZ6G9nvTge1b8fRFtQ	3e3a8fab2cd1aea954dc5d6f2250b8a1edd3d945446f90299504b8534d1b75d2	6073571933	60.73571933
1AaPToxk7uGiNBrdSb9JB3QetkQM29ruWs	4008f54b50c20b395d89ac4a7740e3985ab99a077bb545fb63ed4ca9873f59ff	6062000548	60.62000548
13tEhXBBz5KL92mpknLvDRThDBsGGkUWC4	41f2f31e60b4e2ac57d8b8a7d52270ac81fcef4c709674275e0927414229b597	6000000547	60.00000547
115MB7nwN131wk7TWA6GpwjY5MAzW319Ff	4204850d964ce955b07c331da1990d1f4b0aa3aaec95e6e8463d92a1fbfbab5f	6000000547	60.00000547
12adnhqmQ8kaBpfbYNDUugaQcwvp4q97h7	421e377f887edb13c554b775f2f46dda8b1b2729baa0c599e33cbeb937ad48ce	6000000547	60.00000547
13HTpvGxtQoS99nrLFghBwPTe81toGhJpZ	4241bd44327d59d46abe38946913520fdb7bf182b44431d1e92ebd94254bbcd2	6140003594	61.40003594
bc1q4sxaq24txa84w4v9v3wwdvax5qnkz5ea2eaxpd	42d91c2106db09305d94bb617bde2c8169bc5101e2d5e9b3004de077adc069c6	5935040212	59.35040212
16Cz7qCuAfRC5B6qXWCd9r3GnqSm1o8dsf	457f0c08ca167931b1d96abc6f62f36e504b746e01bcdd972a66604c1f2e44f4	6100001641	61.00001641
1Gr2bdW7LwfJ4HxM6cRpENqCw1nUeKk1p	45e648044a6851a4ed8d1a3f1805eb5b06c39b71968ac7bee7b0c22c6d005488	6000000547	60.00000547
1Cx23CQ1R9B5EiNMaFKbyLeonrhsLgwRfM	4686ca59a8556d2defdb1cd48de1afde2ad4380f9235a885c2da5c2adc9c5b07	5978523309	59.78523309
14fFVupGs7hk75dNzPM9dXRHmLaHjkVgbF	47633bfe8be2c6e9892453de24b523a9ec75481d02c21ad251d787055b5263be	6000000547	60.00000547
1JeK2pw8HQ8MYM8nJqrUt4jGX4E4n2vuU5	48032d8779508c30f4b93c5a7a395f9ddc0cc167f2c65df6cee85bdd5f269b2b	5868933436	58.68933436
1BYzB2AADjHtEgSbz2ciry3X2WLAceHjx6	48a9bc9645e86783f5422baad7482e4fd445fbc309ef30e246ab922284eb6eea	6000000547	60.00000547
18HX4SKEoyZgPPpkUSe3VhWZCaqZEFCaL6	49e4b904b7016520105043ee0c21a150be90001727efdfc17b27dc74787df0e5	6000000000	60.00000000
3Bqy1eGHdiFSRFMEnKD8z4a6wvwwMpJBfo	4ae84717eebf3b67bfccc2009d9dc1cf7c9f725e1d756d298f220a36dc872afd	6100031227	61.00031227
1LDTqwoyjhpyUzjJnoGyurV7e7uUNFLoTZ	4c3b8cce618a41537338758fef2db2dedce4a9aa5cbe9b2e9e7df3c24e90dcdd	5957558462	59.57558462
3K6d4dTAopcQjXBbkndvGmUxe6Hp1rHy8c	4de79fad91ea8bcfd059a2fa1628d3002a4300b2bd5eba6ff1f87ec2c6572673	5999983240	59.99983240
1HAvGavfiCVJczaBNZxe1nDcAPtmVabZzw	4fa45109a7909766620803b7971a26414bfbd078a6f53af2497792588323ee38	6124502189	61.24502189
1Gd1A1wpE17a5dMQiTSaZ95H9X4DDmmpsk	50d86b14cab17f5be8017e5920f278fcb03fade39f473b554b72161902cde2b4	6000002189	60.00002189
12C7PJWjZpNGVQR4e91arnSgQv1wKRBc3o	51138228d95899fab9bb4527f79e36c576bdcccc98a978d320209655152e3a0d	6129202736	61.29202736
1LdmnQaa9kvjTBCw3aNo4FtKzvvSGAaKW2	52a03fde64c9c882d78fa8a27188e91b92a5f4981a0706c55c86b14c30f0802b	5999975169	59.99975169
1B4FEtRBjbRGCB24XHshbxtJTsMrUx9Bk8	52fa70abc6b9e2667776f7f15827c9771e1cd15a014724a8259f1ab94c79d7cd	6000000547	60.00000547
1KsZ5ENBLbgtEuPiB4Pg5GAe51XqvWUNgi	53207d272cb9141c660196afba234ff86b0dfdc5610d2720be5e3a90ac671d52	6149078797	61.49078797
3JrrgR5Cez6EqiaibgffxoEUFoXT9wrRZx	5409e79908131709f289afe92755d5994e99457eabeed2762098ed262738bfbd	5947408542	59.47408542
15kNhQJKVcYtkD5jJahVSEUupZi3MDEhYy	5477dbea0e457729772be0a833b78c2af874821bf8568284e800db4aa36ae4a0	6000101641	60.00101641
13HDm6zXAS7917DJu1fFx7RJNMhHxsGiWD	55079994f52b2277570c861222da0110c78e69d4bef733997b565fbf12b62d07	6000000547	60.00000547
bc1q4z0y6p0mdv0w4c6rr2ucfjg2gcdpnn3ulf427u	55232bf9d95901d972550fc4aae1ea2e724fea955962dbb6adb1494a1e5f4bcd	5999950767	59.99950767
13uA8LpBawMaLwLhJjqs4vwV74AdGqfAns	55e197fb021ca7e9a62356d89b387a02959bd5b04b8d61756f82925f2955cda8	6083486094	60.83486094
3ACtJbDEB8ARK3YJfhHiKJhrYTa2bndTyp	55e3b4b91a764acefa8aa196646ec23b8c4093d3b323977a6e7eb3de59c44420	6102449960	61.02449960
bc1qgn48epee53vclyrjedl0m735ynvq4j8c2wkzkw	563bb2ea1d9f810d1cd3abde4f16083fde216b09dd8d4d48b082b4829868a33e	6000000000	60.00000000
1CGXMneuRNeL1qPHf3qi8eWgMYPJxnGk4b	56b3d4f496f1153f8af233cd4481c53c66f5627de24ad320589edd110e43faa5	5999975208	59.99975208
1BQi2RQtpd47VrxBiME9wFYBCo7XJLnc7L	56c17748c34196b8bfec4f0e3d7a16bb1bbf64371390e36ae395745d3a5a8f1c	6000000547	60.00000547
18Ns1caKZTbE2RHjBTw7iXDVhg1WKLWfN7	5718536884ca8f945d91b41fb97cfe80db8614ea2269dae0097db1a05b1c472e	6000000547	60.00000547
183UjQVXpa6RiDg7b2QtucgRFJN6cB1zyY	57f0504e017e9ada9bacf69a9c1b22f780bffd63cebf1d4d7d871fec453d3d99	5932123885	59.32123885
3MbEWyGfGJpCDxC8pCpZuyTdjwgQ7nAs2W	597653a9e252bdc96784d389e8268c556f74705f8de1494d7b605f8055da00c1	5999998000	59.99998000
1DHoC6TgjWUavwbKH59bAUM9w2skJKb1Gq	5a2fb06b99b4dfc1f383416b8fbdc4f633f781766979924042f16b85606e21c9	5899581353	58.99581353
19aFjL3LYGB3Dr9AHssmYLkFYduvbrkZX3	5aeda9e30315ed3afc580ad1e4a805d104a26ee3872e8587068faf456cea5cb6	5899182326	58.99182326
1BRBa7LrvT9q9XkUi8U2JvWpBShxVVEBUV	5b586fd1fa08685694919c95db9f234ba8d03ec5bffeff577b57e1b85387ca0f	5948388612	59.48388612
1FMMvrSwhBbYRHWtNiLj2TL1qDDLCn4Vqy	5b5b02528d39b5b4c5b505bca64613e484f8cd2dee6d1706334d87c4dd0cb20f	6121375440	61.21375440
34rZfUQNkqrWD5yhV8sNLZnrsKy42nVdQ1	5b958be8331bff6a49e2be1c8860d9fc69f7da280ce27ba21a0dd65e3aa27ae5	5900001094	59.00001094
1JjU4WLJK6ifdKtXKqm13CKtJDX8T9tyhM	5b9c79c23dfa1c9970afbe1c91bd9e99a1290a4fc886b8f676c34a95a1fd6c68	6000002189	60.00002189
356Cg7YeY7aEYBtCxjiuXgqzneZ1u19eyo	5cee3b7625445481701dd0f87408c7aaaca53abf1c7fc6ae5ce3c56b4452daea	6083623346	60.83623346
3GErXtvCNz3rXPMn64aaAPhzwzis6L4Kbn	5e9457d35051388ee0b3b64dc5a678c608da930b66cfbf24e34ce4f555f59982	6146684287	61.46684287
1JU4i6an4BCiFFHX2ybfAjoFyr5qhDEYr8	5f5ca0c64ce304c5e6b5e774c6436d22f77b3d45818dd240bd43de4e71374f62	6073392044	60.73392044
1L1sgBQW7QtFQrX4gyAugdKrr2MVLJiUy3	5fd4227d0e874188e09165f9a82556dabc7fd89ff3fb5a7e454210d15cb8c3cd	5999999000	59.99999000
1JKnjNroEQnHbmynjT2KTSPCvyzCsLjowY	5ffbd1921a812c48036885b7a1fb965b8d3919e10c78b1393736e5cc442e46a8	6088585117	60.88585117
19ZLse47ooUjZVVyNNyybBvc6o2rdahqwc	62689fe7f070939a1009417af74ad87646bd5e6dd94bd8bbdc1d1e499552258b	5999950000	59.99950000
1N7eiQvTJvWR6HFt1FiGNCMrv8xUmVWdvA	630ffb4ee71e3d9dd09e7c8e6a2ccde4436a9158e69474b6f3fb822cb327c29e	6001000547	60.01000547
1FuxcpYYFzYPUNSJMEkKycYRAgNbp2baHJ	6368507469983507a5e4f5ca31fe93611c380363c4e6499bd45e833dbfb3170c	6099645961	60.99645961
1K9ahDKJynd7DAd6WcEA1PvWL7Vr8mHJUu	64165ccadd31f48e9686f916aa7000099664d319d7ca4954a2c5115c5ee82a67	6136097713	61.36097713
37jsvFFzS6H8seLAEjQ1JZBKyCbLGx2GxG	6511dc57177b4b88c7a66a7fedff7541bae17bc1d8f0d60607a42c4a9d976a15	6001000000	60.01000000
1A3XdkmoYJHrrgY2BjUhswjMigPMToZcsK	66d81a32a995895532f0f8e5e2ff25074829e1070927c83aa50897aa7a00d0ca	6000000547	60.00000547
