1HXXdNrbemJJQHbqoHv5TacCoJoE1JQ6fa,20.0
1Fu7bqgc13gTprdtuYZdLMpBF3A7HgULHU,20.0
1Q9QABhdrG7nRD4rRiD4KdwDPbsAuuXM6k,20.0
1LVD7wWvFknAUBkteqLNPvRWMZeU384gSr,20.0
1F85hPNfKcwHzTA8rBy6cUu7VxGgaN6Cuk,20.0
1CB22qgFdi8hW8Uqb8QpX32Z1NM5TRjX2d,20.0
1LJ2wvHFHQDZggbLyMZcvhPTq8t4E11YPW,20.0
1KDHUkRzWH892qhUP3gEguvZF4UKDxYCfV,20.0
1LWyaRCYAekb5r3QdbjSku4pGcDEsE6Mg,20.0
1FuJLX28z5FtS98o8iJUAVVEeBRnxf4off,20.0
168Wv4JTu4m5VQfNVuxqz2r8gSvjWBRkAw,20.0
1G875vuHQaWmp96q4YHiHVi9yg5Nsq7D59,20.0
1Ha8r6hKvErvBBhLtoonrdcFfR7qn1Z8t7,20.0
1GTc9UiKjNz45h2C2sP4kJZ44taCfKosoA,20.0
19Vr3oW6fHgdoXoePyxjfbDbkrLr7k71Ky,20.0
1Nvy6kMBDSvTr7Teo7yFnjBk3EAgu7icqM,20.0
1F8X2txspoCqJYEveKiiveuteT1DdcS84d,20.0
1LfpGveFRYa2G51JPAtqAm9nQ4P5hn9HXj,20.0
1x495Vm3bgwiKi8gDZN7Ggjd2GQxSj32b,20.0
1LGtdj2WRHMzSCuruQw2G7ehxRjy5TJJBx,20.0
1Lo7kpYJ9D4Yq5sMr89wnevKPm77KACz1b,20.0
1DiPBPXBcpMvRArKyhDeRr1wFVmuCtsksX,20.0
1BX2qZ9y1Db8SpRKjeViUhjuadWtL4X29t,20.0
1LkSRCjcQgTe9jy7TeLZVKDUJuLe6cv5Ci,20.0
1kLnaZMaZKWKoaxoPuM73B24iJjhXDkEB,20.0
19hbP4yu9E2JCCo9ZgVfrirhq7d9oGyFjK,20.0
14U1shREKR7RjxAsoDzteTiAz8oHheq9We,20.0
18mwDHhDFJpfiWnaF8pEnmxBXTQTaTowx1,20.0
1FxzAzrUazXJEWSMJDnhSrbBqcvrW5tApS,20.0
17qmhsHXMn6L8BzRjd3d9qzZSckk1w9XeW,20.0
1Ej3Co334KDS7XCxhXoooVQMhAvsz7BKM1,20.0
1Q7kHGPCrMWgB16EvhZpqSovc1LLPo3o28,20.0
1ZMTKYr3EoX6feJreo4gLa3EJreAsngCs,20.0
1QAr4Nmy6oAswifwLYYhMyb3EGBtibv46a,20.0
1LqTcbAXXVCaqnx28h6AY8ffb2K5P5rkJL,20.0
1QEy632uRjMrLXcTeqWTWGnfEr3aAfRT5u,20.0
1H7bHiF66KkTZPHfuAkj22svZNx24Vj715,20.0
1E8XazVUkRJzqug2Z7LV7YP8qroxpHAX1B,20.0
167Y4b34QgjTVKHfEdtgG4CGNGce129eJf,20.0
1LQzj47iTDFQE2z29t4woSBDzzdch92Gtt,20.0
1Lhhbm3Ke8yqYde4J3StmG63SeCCE6oZz7,20.0
1PZPX5jc9fTLNwX5z9zTAbp4oic9jEghUW,20.0
19NrWzhHnisk9vBojfKxMK3TgzLGhRpYEh,20.0
1PHUgt9D3LHY7KXJQTevBaGfj5rx9etKe1,20.0
1BSqs8ex4W4L7ggxFoDwBcXUZdz2Yoxin2,20.0
1LRay3QqWyv1EwMM1Xcmen22JmRbBBkRAZ,20.0
1LC8egcerzTh4qeqBcwryoPAWp6UYs9wHd,20.0
1Cfo9zSEnwAQHddNhQsBWqK1CaDrFCWbKD,20.0
1QFtdu1UTEgAAsGFCJoy2EXoMTDQRqy5kJ,20.0
12wJ5qbBdWYKr6E1iEcx21BUPGLqF9gLYo,20.0
1xxxtzAkynEy8PTvj7bPvcP1Suveibc7j,20.0
