3KJ9CG6VQYVEiarR3GNi7nUTyQjisVbDbG,20.0
3QgpTorP7iZcszv1d1ZeXKTWxkvZtuPVSb,20.0
3A7eEd9yEpygVjL4eWKNGTuge2CSq64rmE,20.0
3E8FhzaDHoLwevn18y2oV1pfjzwq488zyV,20.0
3A5foUhjoQMr4wpbVbkHsJjsPjpKkh6Wti,20.0
3PEa5VUZCS4BytfmuBbbkNP6Qqyft5Enxf,20.0
38ZtF5byghz87e49w9JbaNRVHFgHqv7nYM,20.0
39d6oyqsDXnUGs9B2Gdir1yd4EBSdJiE5q,20.0
345QTSRYrwCR44eeRJU76ei6fLTA41JgiQ,20.0
3KYEJMzsVFhQ3mKQypGqJCCNAG6uwPfwPE,20.0
3PUHGDbe3LPY3XE15EwtyVo4AeNYvt6T2M,20.0
3KVLCH3pgL9imW7e9TQ8rRHXVfZbyQsTGH,20.0
3PcyZF67DXqTDYd75SMHBbtgbXMegmJhBp,20.0
3LZTPLyynGcKxEVJQZ7X5zUzdh1qvrB3pu,20.0
3DJ1JdEZFCWtSnQk8N9LBTMrgLiRpewmF6,20.0
3BTUzTZJTU1hU3MZjJXQPKBdy2Lov8uCwJ,20.0
35NMGFmXDM3T5JdLVBsmggeqXu9wr47rod,20.0
3BAhCNtj7s9jZsgQrjYTXr9aVQLTTeNYnB,20.0
3ETV5TrpNhEzRt9tDQYSz2GK7VXp1pW4sa,20.0
3AsfDhc6sCoTjyQFmSxpQJBP31XoFPg3iS,20.0
3PDpPBAY8pGBZYcPNuGk4m1eELfr6SqyVT,20.0
356bt3Bk71DqJFVPk5zxhGuLo6zXSo9fNR,20.0
35vpiJoxCtub2TZoTvqG97GV9PoLL7dKqq,20.0
36Ef3xqhtGEF6fdFN6PzvMhPjfXVYKVZEk,20.0
36mxxJgFDzuN1mQBfqJ4E4dshWr2KeuCTT,20.0
3NYovoD2ztwXA1Z6sWcrwfgfpzz1AqCdXT,20.0
32uNa39bPQZdLDVTwAQ5H3Y6PRXJ1dcLGe,20.0
3CT8J4EJRWdjc4ejjBTwgLqTd1gfpTT9tL,20.0
3Q91JeW9eLTgSGMRBPWKxBu1JC7sBWZrdo,20.0
3E8fx2o7ZTHwem7JF6jLYadG4Evsjj9TFf,20.0
3DWDUJsT93aLvGrR3Z8PjGhoKqGmA4kUZz,20.0
3EtRrmzPSWwBQ8GAhzfa4yN9ty5TduoiD1,20.0
3Hqb6S8g13aySKZZWNxUU5Jn5ianuYgic5,20.0
36UT9DosiiCqcbDr4GP8HzVv17DGxHrzCa,20.0
3K48tEJyR9JrNtps9o2AVtg6Fa6GeZwG5A,20.0
33bbC3yPc2AXQqH1xpYqMyYT5npEjcmGsg,20.0
3FBLs47mqwjRJQstGe5bFdnfPMDSUqxJck,20.0
3MWQUtznpDcAqYpTLZiCRfrVQG6uRWH552,20.0
3Ab9t9MR7oTRAGukY3CR723aPd6tRyojii,20.0
36h7BjAGt5DBZsdwUbdb4qKcWEYBUtgCic,20.0
3H2gU92kuadBh3b4ayrtLwuQe1yiJRDFyz,20.0
3H7yPkwsyhdskCKwGQGzBWaEAanF6K8jx8,20.0
3BBHQXuvUMwPpnAQfupK6rvXiQdAwY7gmK,20.0
36WcbXf6QFpHiE6U7udj9kKH2KZgWdfJUw,20.0
3HxVAsFYbcSEvgvK8x9SdBeSjKNwm6NyvR,20.0
3EobsGfazZuotopoD77gXd9JTfR9qBZw1Q,20.0
37QJFVm9uJUXSTuot2njxJ86NSuW5fAVdY,20.0
3LoVhGdRxvN519egrNsZCjTvYJujdGpXKQ,20.0
3LK47prs5Z18ZSsEdx5uCjf1HuwLh82Gn3,20.0
3BrzVi8ouEhPwadqSy7Qsejo4v9yTbcZ8B,20.0
3M5EPKn286CR5oigvcDCgcNUT1qrctzAoQ,20.0
3DpfEZ7zgGb7bnZuNBCQPsEBGr2LXNmSyw,20.0
3QwhKL3zUau87kdqWyozXGtdvN8hPpQyGZ,20.0
3EqEFYPmcRH1xZe1k7B2Wh2W4bHfQGdzom,20.0
3JxyfZgJoNFYQMNzazqa83h4CMMk1miE2t,20.0
3CeWCfpB82TqnsMZXeb32cXfmUbchQexcj,20.0
3BxV6XD7D4r7vFzWv8Ko7uk7zrZ6vSodVU,20.0
3NmnRRj5J3kQQGKR7mE6vd8yZ2VEjKPsFZ,20.0
3J7zfWyg6VwPbVpyVDXEU4yvjCmtfe6Rv6,20.0
33Y9WUcmPPPDGij8rNQjxs14SfBYQMTqBb,20.0
327uTRES6ThXupKUAt1Xuk2pD9BiZaZ4wT,20.0
355YQqYaSecVURPbb27REWerQ633D3sjSV,20.0
3M5t86pFRpdCi4Q67Vw6FAV3dFc5QSkGbw,20.0
3QM8PYT9q1XFMm23otWjthZmzvhjJR72o8,20.0
3CNhTJF82sWGvUYM8T877Z5UUJxAker6oM,20.0
34LPTSw5JFaStWj6v2qWGWCmmp6Zx6cJJG,20.0
3JSGbva15rn6gaDj2AxzBk6my9DKyYJV6W,20.0
33rvDNMLenQUz4uACdnSdLLnaMS2eZwWjc,20.0
34br4YcJHuVHTqdK94Wt21QQrqcZzk1uLd,20.0
35c4TWPXHuE6vhcwTkYmjpzmT43T2Ps7AJ,20.0
364HKyxxTaBsPv3DAoKv9HhmWjqm2pEtDH,20.0
35t7L9rzN2dVjQkcbvQhCJcjuFt5VXDgvN,20.0
3CffvDDriebZnXzZwtrHo9DrxSqJovqkB5,20.0
36sXgpaHSQh68BLm21EUMsiEoVJZxfnNiN,20.0
3BETTGC26qVu91TFmqsZnCYSe8Zvvzk6BX,20.0
3AQWfuN26WScv5fYeAMsquFzdEPdb3oBdh,20.0
37R6BHoHsmSaHHV8htkU9yLtALfSHTmuN6,20.0
38nry8YcmTnENCaShcmVXYGft3ZU9HY9sM,20.0
3GQ9vPf7CwYAAe1WP7cEB59FhWpPUCfc3E,20.0
3DVBjU4oqVXFp4nxJbGzRdCDaa7LoaLXs2,20.0
37Zjp3GnSnwFMfg5YZJHybg56kVsYySzVq,20.0
3JouAP4sS42Q1FgGb9ZXRdqJwwi4rse3pE,20.0
3MaPGmFC1aFABmGYhnRdhxMbdbVsHSRs6c,20.0
3NsQAVcDCCh5t9S6ASaEKTaFZtKbQbuLPE,20.0
3ErmiKWtmiJZgyY2D3oitJoa4UC9J2XzrQ,20.0
3CrnnQrBjnTQiPtThGfHwvwZAdcnTLQoDY,20.0
3DgH8LPu7a6gqPnLcsjDDTZEKew5BLvq4S,20.0
3FwHZUZYnQE427URugK11QVzjH6quhbJat,20.0
35gr57wvYUciU6GXcV68vPq8Um6pK5fg47,20.0
3Lm2L6m4CfVmaoKdGYS4dQHni698vrMAXf,20.0
3BhFGz5sNL9f6iB3FASsib2MCjVA9MUofq,20.0
34gyRWWXEw3qf3qPJorV1FwU2LkrBuxRGw,20.0
37kSA4wrK3hGypvNetL7gjhJqcqAnrRRsW,20.0
36XTvytRZbekhYcTR2otoAb2CbLNyXLQwY,20.0
3PejCS454fVanYYFudg5nTX2uQawPom1V4,20.0
3CEkWZxcaPkJhkFAcLipdmbt7exoHyu3DH,20.0
338BstqZDKjt5jAygxovHpdntn4ifdCa5N,20.0
35AGkiiy4JMSLFEM7qiSKCiZoJTbJBtczN,20.0
3KyQqFcS4zrTt8VVcvuf1FUCEcVhhbyY6E,20.0
3Aj1bF7CBZcathh5KYGFTCeR7Ug9BWCEzc,20.0
3ChkL6qVYTAsRY3CqWfGhzz9w2m7GeoUqj,20.0
3PSbZZ4beWG9kuLs2qkyXmLoa8DpmgJdU1,20.0
3H6V33pJbMfXSxNwWAJTsP8fVqcdDbqe9W,20.0
3HKNZjjAWjX6EqiUJBCjqFNXM8yERkGLM5,20.0
3L3VnLwyBAtjpi6Zs5QAAD8LDq6tuznay1,20.0
3EQTcjycpHydFk1NH7nwHrUVuaHDXQyMSL,20.0
3ErLS1piGxrgrynGiGktR6UmoqZ5v7RFmS,20.0
3JxzvBVbW8j3xs9d7Nuqqs8KU3nrEwmigy,20.0
34n8KrpPTNv5ozRu9wFn9rZsqqFzMQ8c1n,20.0
3E9FQzhnH28fS4vK2MyqJKjTFfofHBzYXy,20.0
35nyyjWxqS6NmZU2u2GmAuqHRiAwCTaP91,20.0
3DzD8oFdCSRLp81xpNsb1AQYgasN9HY9hZ,20.0
3EAjLj16XDKU5o1PpWSKwpR2BvqXLc8u47,20.0
32GkxBeLokky8iPR7SQAvYMPG9NX6mb8VH,20.0
34AacNo6VzUafa8VmNiyCAJwQUe5Apzi2Z,20.0
37eeqJM6FWAjxaHQs34FD4GJ6hBHvy2XuJ,20.0
3HRsHRgCSqcdZEgbzLAyLjfFnUaSv8YXqn,20.0
3473yC1DHwndsQmuLFDFM61nkZQWy8d98N,20.0
3F6vmgRJ3Cpif3VZ7mNJvvft7msj4A8iDy,20.0
38NTSUQUoWTUCKNkzzAqrXNHxd8zRwqNpc,20.0
3B3sZdwsmY6TxQkwfzDrg5SKv3PdDg4y1i,20.0
3EWukScr4Tg82rzpTVg4iAueSUnSSnYnUD,20.0
3DqLCv49aFGaknEDMkZKZ3qkQT5ymKvKt2,20.0
3HbGHeM9ULVDscdgsfKewHkvLTUqbfzm8d,20.0
3ASqmJdW4JxNhrUcWk5jdiMw3op9kenTe8,20.0
3No4XHn4GgBQSwgdGUutZdCgUkwiyRm6si,20.0
3N1NbG6kFsPjxfzJBr7asoDQowZ2hAjLph,20.0
37MqkdyrUVkNXQWVpozcA2T1AhuDKaSkX1,20.0
3JcDEZiAx7bUBsTNuKs4rzgoTXjPGz5fn4,20.0
36NqnmUkcxxUwLUBjcp2Y4oaGv94iGzxGm,20.0
3GuK3etcNw2PJ8RGuk4fgwewmFs9yysvt9,20.0
3P6r1nxAdfLuCES5kBmgCoEWX24LNDYJRH,20.0
3F4rbm6AAwY8xBtLhDT3Yc9pWnGw443JAq,20.0
3CweGMC5DJc3Q64oq6WBmX5FeAKTtbPBMc,20.0
3JffDiZCNHSoJtcw3Pgg2zzxB6QmacCUii,20.0
3CvQdcSYCzzdEihzwASwz18ejkkKXwbNXz,20.0
36FxKaiwmamQ3RvXX7tNvew4a2naSv7KM5,20.0
37MoiJv6vKv9d7cQBuRDftpAX8Syg1RboD,20.0
3DNevgBpSYFNsMF4LJhBTeYi2FXiNKYAvc,20.0
3NBpvhegQAkH1di7VUqHwuRT9ZKuGPWS7t,20.0
3DF6TExFJtPEvb7sLitYYGMYzzumdkbLa9,20.0
3PFLJmu9WzwhTNjCxW2NUut8NFrLjVTP3f,20.0
3G49uuAkTj1tRypKxRfHYCAHvwLgpuXiuz,20.0
3F16XkNyaBKVfg4bpBTY8JaweEidVM9Yqi,20.0
34abhsSbnsmugsYeV31bfUWRc4kPUDAHAs,20.0
36HYd7BKsfXBiqcgJghJ2PS7TfPsLk9MTf,20.0
3CZJSgWj8ZVu34zURNUJ2nA9teDtMpQoFn,20.0
34F1GUVbLgSx1t5jkaStbzJqCiq5JmLCDY,20.0
3C7ATnv12MPUbydn3nogfqzXKW9oU7MmY9,20.0
35VWmpcs9HrUKtZKfmm5g1Vq2sGtX3HwTj,20.0
3CKTTnmuXRthy4PNJPU38QY7AGUsCgsipF,20.0
39WYRaKMoiNCAq6ojfVxKerQviHePHBto9,20.0
3JbBS53UQ4XRLLsB77rN8pfYdz3Tq5kLhj,20.0
3HVGMg7z3iMyiRi8T7XcRwhaBHEj451Q84,20.0
37EEeWB2r5HWYQQqXWMNBoZMLMmSCWsUuJ,20.0
3EaEuxHKTY7VeAnvUaRtR8yGerGvRmBaoy,20.0
3KSBL4ZUG8NecP5k3eV9ooorN5fxKPUtbc,20.0
35TxW1Z1eeSVKCSRQMtuR9CS7AYcNUsM5J,20.0
3HZAqHkBNgvNrtpB1h14zzFMr5q2Hvhsig,20.0
3MK6HLar9xQwaVVPJrFKQf16fAzqGbq6kF,20.0
3HQEMMJUWj5XjGwGS9BMHmjcBVT9BY5CeN,20.0
3DsGK23sroEj3bpjTu52aLZeuUgV2Sqykm,20.0
3ERGGdYhRS5H7NRRmrtMfZDLL159RNbgVC,20.0
3DJBfZ7M5JEGSniRXYrDxXNgKJfWfTN5mC,20.0
35pMXgHAnwvwQJeouurgauF2Fk3JKw3q1D,20.0
3EdRjcrNg4yq24SRG9gYDAQd3uze6s6WxA,20.0
3BhWyoFv6pNE874SAgj7WgMpNjh9sXHUdu,20.0
3Anx6J5djRwQJWHQFyGL3YpEbHpc39dzQF,20.0
3LCUtTe7H6cRycM56FQpptZtEpyfqdHGty,20.0
38XHc49neGmS1YuxHphBEJZ63norkYtUj8,20.0
3GkEQMfsUymHox9bikiu89K3bEykpWtLdJ,20.0
38msavurg7zGUe63Wb5AETrdXTm8LNhTWK,20.0
3DVF7DjiWUuxN5CHNk1vCTP8bTif6HQnoQ,20.0
39MXodMvmb8ineQdnW2XoJTBTCCMwM6ttV,20.0
36HcN8Es5ZxbGuoYoWoEMX77Liu89LTJmG,20.0
3DEGuUU5pioDByxxA7D1afkThSykPsnFNV,20.0
3B5udbQpDZEP5AK5H4FWa6gGGmiHYT7Vqx,20.0
3QYGmgtWk4NU769vqbqVeacMmDmQYMC3H1,20.0
3LQVrq5868zWTUqe6JLi8TB1RoWFqSNfSx,20.0
3LT8nGx9AVx8eYNRXQLiRhztgUoVYqczGp,20.0
3Ms1eXV6Q7ztLSaRvqXbdEH8LpyyUjqKxE,20.0
31kjwJzNVEuntseEDcSA4t8bS1USQnBRrj,20.0
31qx6q7PodNDkPAtPMgejDpB65ALvMkzcA,20.0
3AGFVLRrbPhedXCD1pForMP6MXZ9AJvbND,20.0
3GZdJqqkh71sZ1DTxfq4KBDzUJnQYYsxFj,20.0
34VAUD1kgWe9Wg7y6mtLCGAGVXmuM5eWBB,20.0
3PmPqu8zDzxsYQeXN4cdMP1GqQAvG8CDx2,20.0
38XUmQmVGyzspiCMxdi8ddVShiGgWB8tdm,20.0
34W1rMm2K6AV8tyvSDTDqFHyvd1f6mGBNX,20.0
37A7tLzU3bMYnmQJee4QVeoZ7J6TSJmbSP,20.0
34icrTj33cZnG4diwLptbp21F9sDP37Hyz,20.0
34vUZyznjeVjbxeoyvZyJRUktePmsXxEiT,20.0
37QgaSZdKwKMEUifWWH3V9vwMSt9taeAoV,20.0
3J3JLprGDMarT1iKRUfU6VmYbc7vTcHG1k,20.0
3CrFWXDjgt3Qga8FxB4EYPrVLNQpjpNzMF,20.0
39UCvsdgupA1gnXxm4goTBfBUftAYiQmUS,20.0
39qKCV4J7z6f7zGNHVYh2dNZcVwf1D7Sta,20.0
3GALAtSS9FfuiMYNJFagjwJxiVsWCNTBfy,20.0
33E8jVCz7yFng4deb1frDuZYgcDCc61oUD,20.0
