address	scripthash_hex	balance_sats	balance_btc
16oBBs6WWjB3H7EkwAw6AioxaSQD7x2yDB	072a836dc58bb3103faaabe08d1938d950199353b6996bcb2d80e01dc42e9303	4035425422	40.35425422
1NS6MkgTHHjS4NxAcjHL3RntmS4LYtWZGf	0734f4099b4fbd7a559ca173e09dc0513cbb679ed6b8af59a303a51a7dcd5ec3	4066741357	40.66741357
bc1qh7fd2dh4te2x5azm74vc4ks5kr89sjd69232p7	07900ed3e409c3f0b5b5bc58b073c2b980d9a5798492a7c4e02d1ca52180f72d	4088222741	40.88222741
3Pbjpmb8abFLYu2rEWR8mywX8XKmYrS53Z	07a60f12cd65294b56b55fc07dbc571d13b08f5353260f519078cefeb53c1c99	3932001147	39.32001147
1HoPMZfi1z5QdcBD3QkB2aqAzj4YYg7UAS	07f96b4ec2ad43c3bdc718ffc00c984d619eb9ad7fee35e8a657ea03d99d371a	3970911094	39.70911094
13m6nRrZSrt3HVyApYnxkayyYrvjXNKK9V	084068b9e4a1aedda593568921cff5e31e6b6de6c14d65c1653aab32abba5640	4019003442	40.19003442
13psBDdaMRAy4qcfUbMnL4frTNW169AGkq	084478ac95e452ff92dc31ba6efaea89574afc6116151f73a7d8a37b371e0d75	4000001094	40.00001094
1P51PzA4bZoxva7Bxx2UgkPJ7RMwCqAz2R	08ca672e9cad05fa25f2410fd56babaebc6e01a6bd1bf3aaa6f0a4ed99e64791	4007002189	40.07002189
15pkoc4aoAjD1RGfEhrLrFsWkpUzT568tm	09332fca86081b9acd5f0ce236a23abb54e97d22d848e148977115e68ba93179	3900002189	39.00002189
1FxfrN2HFgzsSrJknhEYA9wzu9qvEXg28D	09585d9f7ddcb153d24d96513b8b3c502c6d95f1afdf59c87aa6fb1e14e194db	4000000547	40.00000547
1GGgta1fFM58wwPcpYxknK7X7wLbQu4Gpm	0994b281398b71569dfea7ddf63a32df2b87164b7e1ad69dc81b8a400cb2b1af	4000001095	40.00001095
1B67xEDuJzxLYkEsfVHhaFu3PeWHLVD4eE	0a960109435167302d9476b5349111ad126c55ddca600050ba7a7530f1b69e6d	4091051247	40.91051247
12tktx1FbsJkMvJoBiiNUqoPKMVsCUurXQ	0abb358d0ba054b29cbb3b8a8e318945c970cde2f9e8d21f33227699930c2e57	3999944894	39.99944894
1NcMjDdF95z738KAuYMnKadcdcHK3Yi3m4	0abba7427a697b3bc9edd0736de88e83353ec028ddd654e700618d64e3223c35	3964945322	39.64945322
3F4nYVrPib5vLpVZMK42RJHe8jvzqK7EjV	0b1f4fea99828f255516cc689cf3ea1fa8ad062b81e0355a4788ac6ba44911f4	4000952033	40.00952033
1DmCBSkmMNB1mhx2jgfArvm1aNpMfQ4DBt	0c1ca0ecaee3055d7ee2bbc7583c58abc099c67075d3e4b4e95cd94949706628	3900000547	39.00000547
12FeimYBCsLcp4busnQ6eSe3DTHpNqUwWV	0c9f3d50359162e45da78478494147bf32ed7f6bcc05daf158a9cd416f65ddf0	3977001642	39.77001642
15h9dSmv47TXRFBE7VeyDL4mKodHnmHuBx	0e973416575eb019f52fae9bfd1b76c04b5880368f8139c367999d89e614cfb8	3961950547	39.61950547
1GFG4bnbM7DdCNsRK9fpV57mnCHwixjCQg	0eb2ae3ce677f21b4285438e7c5066429c3689ee9e93740a61f69ab0d08e8a49	3989300000	39.89300000
12riuJokngE3oVjwvDELBD7cMffgM5DGtv	0f7386b59efdf59cc39b9f720a4671b9be28a9d2805c3beb66b4a2b388e060c3	4000001094	40.00001094
1NjVdqNWED1itA5dXEf6Yuc2W9oN4ZSPue	0f964fa3676451cfdc1b585ef53eda0eececba49d6fe89bf1d7b3bbc88d72b1e	4000000547	40.00000547
1K7kS6xyVy9hY4CH8h95odcKm6Qx66KcS8	0fdc593e8b475f3535aab1a827e0ba19a33fcc7418ecb709698560a06040c87f	4000001095	40.00001095
1QJ5XSZsVcBDWKtoFw23LUzd27hYP6xJ98	0fee897615fa2b2645ae8e5d102632f62d37c8f592e4ae1489493ff53873b10d	3941289499	39.41289499
14KKTm445dtAib6pnCgxEV7nMaTmzYVVBP	1171c1743f31051cc2b30925aa1c259e536d865c1eddd9621fb5443c0b252abb	4094285642	40.94285642
1zfQyFV7bvgrbYrNKkk5YrUeG4bnHwcKP	1234d3af3ab3913c669b6532ca4bbb2da2dfe09d2078636c4cefd1eb4806b92e	4007349775	40.07349775
1CMKQWre9xF8WB6XyZGV3UeWhcNUmSiJH8	126bce97760d749c3253572b7a02c2df97924db47dd3ad6fd49a6ed3dd8a12f1	4000000547	40.00000547
1FdXuW1An1h4azszTuECCvwaPR5dZm9BwM	12d3f7b5304b5e631f4701dd9842f5d2e0993a18326aa2cbc7ba24516d3c7650	3988159189	39.88159189
1DQBLTdKSqfsYpDycDq6FjnQUtbqv7mSu1	12d7e0eec516a74b8d2fa34ef4ddf49735182424751c1dadc1c2ce0f01279ed7	3910003442	39.10003442
1BwnwxyL2o5doEtDPKRYyWoAwH4wLomqHh	12f78e73077d7150e4616f70c66a661ec8b81c3f17382b92fc3a9a1cbb9c52c0	3939087517	39.39087517
18DMDKBLWiM4aP3oYEtV4DUkBK7sxppWyR	13726e6d59591b969944a4215f4049450f24b9d8e978466b4fd8628eb884eb7f	4000001094	40.00001094
17NcRtCqFAr7cVVoffZQ3RhbJvHh7NHruo	1373d297b60137da90442327fd1c0a915796dfa6ac10f41c52c26ba218d500d7	4000001094	40.00001094
1A8eLX44zVoPwvwx5ixRp5b8rgia6Lr8bo	147dddbd95cd66d84db5892fc601eeb8f922675db5ed3f8b18df14476d419240	4050258085	40.50258085
1LoZt5eYFdmGeCMCjHutaT5WBngt5myqsF	150b6cd5f5c0a49ad4ebe05322f1a1552d041946ce23614d8d1bc828dcb89e21	4000000547	40.00000547
1KgReZrf4hMbxRe56EeCCMR919JLnDuqng	1552d254737750dca5fc78a288f11133b61a725c23bae6ad54db60f98ee5ca3a	3982944356	39.82944356
18qoXii5unUeh37reEF12SynHhbv3HiMoY	15e3fb889bd179ad196f5534e7bff010b558ae51fc1f9da38666f4a1298f1bf6	3975758494	39.75758494
3GLWJsivVnP6NmYPDUdu8wj95fJhFzEV9r	17a0797a7038148c5bcc95f9d328b45f18d5f75a0108c013e49aefa19417c282	4078950856	40.78950856
1LxVZsPN7cLEuGJtdW5zDbGFP9nyYkU3sa	18386cbaac81da81e2fe4c87e8c634860ede9cd900fcce8068de1ce1c8328c29	4020001094	40.20001094
1GkfXfReqBVi71HhC2LdnyLebiXVC2tZZM	18b51ff5c788b37d876401e6bbfd8c05e5334f1503a8c811ff8886239c44b188	3905907094	39.05907094
1VUL4zBAGmoW4oKnBZTM5ZoGXxR8Yan1S	18e7d9764e97ba50a4a7130532caada455add651312a7fe728be98d76e8e0282	4000002347	40.00002347
1Jgu6N6yVuYkt6GH2HEEHCLxb5YmrRk4T1	191bc982e629d162596020a3faf71734aebd4dca623f8bc50eea3585d51feee6	3995001095	39.95001095
15cMVikfV6Ng7nrW3tvjg5bfYqYsQjMZFL	19399c478ade8f911c522345d8667174ce652a0b76a821893bf1f3e3d4825f04	3999935494	39.99935494
1GeApEU6bnmzH3pctLSNK5dT6geaZRG9sE	195706d149bbb0037528126919d51e04c362c5241ba6b3a0ca20dfa5dfde1f15	3920000547	39.20000547
17QWRMoJiyTyFdhpa1eaKeLNdCwfV9TXcv	19c5ecf2d5e3eb9fba76b5747fec4a3143d39ebbe8f20daf86e81607fc1b0ec1	3938001095	39.38001095
1CzNotgsdzgz8Hp21bb5HtXWX4cG6zCFY9	19e1a72023f8e0204040b3a07a633596a4472d9382043e22372a56a1b80da917	3945182693	39.45182693
16QEBx6gWy1xtzyVzy7zjcCyaaYcarQnkv	1a34d3c05473db8d131462e8f1bcd32ebb83301f96291c1d916c611b011a588b	4000001094	40.00001094
13YeKGyptRddAiCz4YzsWvWf6bV2Cvjsar	1af5cc1c5515cb4a166e6cce4790912e4c887c3d94479a02c9de1c26870abbf8	4000101094	40.00101094
3FxCRHUypfg8pC49VQGrntBJMkHeivBhNm	1b4b075a29cfe7283cfda3b8269e7ec651d12ee8030cf2782c98123c4152d80d	4000001094	40.00001094
39k6FRsLh7y3Ff3CCvBb4MeTKqbChn39fn	1c0bae3657ca1ce907916e6d542edf2c0dd1b5dd25e6075323ad6ce99ff83427	4063600750	40.63600750
1P17oCmkEf6BQ1ZEPZsoeZASJe9v5LtTDM	1c4faed849739030168dbadcf34729f55f3e1aa5d533082271f5f55b50c794a8	4000000547	40.00000547
12PAWwr9BCLRqqd2XcbwYkKKpj7qQTTZm2	1c6f2637c0059dda79a480059eeb9c7a49ce18bad7cca5956f22e815bab39849	4010421747	40.10421747
3PWp3hzAFp2giAJopcitGPDtFFQL1bM7qw	1c6fd0c9031306aeb9d8ddfdaa4db02bac631e2c705b885dcaf382da4a93379a	4000001094	40.00001094
15zrjdjBYFcx5AkGQxTHSkTudnKi26ZKsH	1c7fea892c2f961e50fb211345d3f044a86e6b78b055be80d79225c3fc075ceb	3972173944	39.72173944
1C8ee9LqLJbeBjiagYB3xE98ZCMv66oPdm	1c98731b4075383c254f7bd8819696924fb1822974a156352e94b3a05581e625	4099978547	40.99978547
125GKJEVobdKexr3Xp3M4EwsB2P5Wf2nwX	1dbbb89af71a46c47c7bc010ca1dad44eee0c6104b9a69f4d25b02cf4385ae85	3957000547	39.57000547
18aQ78QgfK2j6VR3P4NARNAQqEFCL1fok2	1e12c25eb8a01a36e6fea7d4b0d64476d57273d2ee9be8f945e45b0b9ab93cc1	4001000547	40.01000547
13QrZxSg789gBbMN3UyAMoPS6RGbWSbiwG	1e2a05ec05b94e3db6457c813e83d92a3669a48e7b211a493055d3affd398539	4000001642	40.00001642
1D2V5SZt8bs3NaQA8cE7m24iFMDeyg1Pxk	1edd9f438e17fa561b0df786628250f0c08e9e3489b293f987fad6e36a0f26ee	3996001095	39.96001095
3C2KCiqsuCSsfwMZTg9rswhPiMwhN7AA4S	1fae9b9c07a7c642d3363dacd34509edc7c29828e5a9aff79b5e4862cfa40aaa	3973820932	39.73820932
3QZhnfPorvPjDjc1d31r2k7m59CNzDGG7z	2090dd2634034ce8c2aec13a1488432a567a6222b4784f24dc20746c79d2686b	4000001094	40.00001094
1EWMSqSpbUsXfUfhntZ6Vwa3iYDFe36DTD	20fd0b0d5ed1b9ff045d0d7df8c65f5209001ebe326d677f2eddb0f662898392	3910001094	39.10001094
1C8yeyGnyEAQnHERjR6tyqbJvvYGfq6nti	212202b55b3e44ac81fe1cf680ebf2b185bccb80466d50a0bb6f3b87f4703c33	3988115436	39.88115436
1H1GNukw7DfLEpys2rgFw5grCDhLsdVF2M	21325e6555aa699187c19b7774f63adc333d2831bd6e051ad80584de44f9ad44	4081974259	40.81974259
16g6cL9Hzm2xgem1J4SwMrjNanNyKQXy5q	217ac3bbd6d36296a1f154f7cb9784ec561331ac12d0b4a8dbe1c0d4517fca58	4000002294	40.00002294
1Jj68BrzWtKk1brJra6KUJwwsQWjmz1qHt	2376ed64c0f5ab6ceefc2b859a7f156ed8c9e1d9a88b636367325ca73839e37e	3974001642	39.74001642
187XdKZb1D22GScSmUScCv9KM37yaEEHeQ	23f880a71fc9b6a384c9db8c0c8cf1795d228f109b84043adbed43ea46126cab	4000001094	40.00001094
16bMvEWp6tLcDc3SeZTkRZv2f9svjoPQaW	24045b8eabd26b43d1c685dd08af006b2ced4993a476269985e5e4ba1bca7614	4061420133	40.61420133
12y2J9PFrZ6GzCYTpgHwiNupJRCntHkYNR	24265ef53c322fffb0ed97df8af9eb11349b76502cf2f33dcdb63291714aaa02	4000001094	40.00001094
16PXy9br6aPDX8A5nXYFtukJNb5ge1YE1f	24466dc7a7bd8b1f9a822cb71ba5bd172a6aafde38ea42c5b7d4c29a44b6e065	4077000547	40.77000547
1JPXsEmH3kfvU8nFsuxucjiQ6jmuDoF7yT	246682bdffccf8db6ee35c22188f5ecf74fba512f6df40968bf05892a30fa23e	3900000547	39.00000547
17abHKfUa2x7zVyQNTnA3aDXJ9Wrw3pf55	246bdf2d508b1c729041520d9f21490ad4389627de73ccf969284edc9db434a1	4000948801	40.00948801
1Ke9L6pzjcV2WW4SWgYKQy28AHAM5hjrBK	2518240bc2a19e6df218a7d8b417f902e13aa9319c65f82679c1703029c0eb7b	3948565680	39.48565680
1BUxY9KeRc1hXZgeTSaX7ciD1BK8w1mmDe	2527ab10a46f839a81a89e6735592fafbaf50b237ad04144698c793cecf550b0	3912222284	39.12222284
14nyqEtNXSnG3GUV7irJqXnN32iyvbLLCS	2552337546746d961eec12990436bba1054f58541451d75025652f2b1fe5126c	3949896487	39.49896487
1FGqpZ74bcNXaka3MdmT81LXwG2GwP7Mha	25995c7af9b21aa25b4b970f1b1a1c084efeea73594c641b1ad74f4ceeb02140	3977682806	39.77682806
1JMjmCikBacu2xhKKt18GJugUgWezHVvzo	25df7a997f0508862a8d8089e8a61c70589b6189c4f8a63093b0785791a2872f	3988000000	39.88000000
1MpirHF7RTsBagRX6Sfxv2EAZ3LaREcYE4	2619fb73725652e34a4cde9ba822d3c57557e4e4c61f0e5216f98475637e3f19	3983002895	39.83002895
1AeNjw9DGTgf9NvJrZxK9kSzL6UHx74P2n	264998c3f044e98de35b004b0641d2a62f6226e30ec2ea8cdc7a31f8dc7d0157	3961586492	39.61586492
1DGu3oykgTuhDh425WgU2iPuDe4LxfMKrJ	268a05e53733050fd61acd4f06a01140e0ffec6dcd2a70eb36914d7820792912	4001496758	40.01496758
3FCxK4JvzfFdhep6Kit6gF72DnkokxKPRb	2690f5ddcf457375d33147317a95371bdfd979ca4a13a55050f749890b50d11f	4000001094	40.00001094
13aW9hxVtYcUcrXKwAHRgUMGd1p3Krc2Th	2715c21f042af205ec9d023961a1d4fc5f56484a6a9736489a728e59e57aa0c3	4034497584	40.34497584
19e9hKCGkFkznhETJcg8h1i6NypNKGeNiH	275d83cdb360e27818d2ebf2673cc531a36c2eb822ecc821926693a4cce915ff	3999950020	39.99950020
bc1qr9tkx4fstpc8vwg8mhfmdfwvyl0khpkd0e5p8s	27891a50b0861f835e61a350fcc20afbe013b20f204538ab867a287cdaf2ca8e	3908935000	39.08935000
1L91oWd8cgWgJAo27d2dnV77SVEiKZktoi	2829ad7e9ad05136328ecb3de36016b27fb1fbb2b0205bd90a8aaf5523d632c4	4008154507	40.08154507
14jEG5CQgCgoY1Zqn7P7YavHzwRxZmoiYJ	2896e6f96bfae51436fbe3805fe6be5dfc8c6c39061a2e9ae196c14f9c1cee10	4080310427	40.80310427
1LAeKoZ6EYYCSGHbWBpVuyzudNBr3eVEdb	28ca20eacab06417029c7dd838f6eb60a4e3d21dac3cd310a22e457cf009c507	3986506779	39.86506779
186NGaKPfREC2aRNgGshhbVF7kzMta2ajA	29111e6135bf12ff14cba9fc7e37d83b529611cf70ad07a1701aed637578a092	4000001094	40.00001094
3LsoTh89W6i7vY7uQQaq1obseq43bQnFjT	293359c719c1cb23302470cf38d89e6aa3b0a7ba5d0cf7847227f1d6c40dbff1	4000001094	40.00001094
1HrNKpJZeK9XzB5odi5z1THH8vSQWheLiy	2989200fc4ea0885202d3b3fa60e386dba6955bd6383cc1be5bfa7a2491821f5	4000000547	40.00000547
36VQuY2mBuQMycF77TJx3iRSqpgozCDXqc	2a522cb98d327060e8850e350eea8b03c68b7fd550c9aadbb38ba04e7a27f09f	3957324153	39.57324153
1JDLXwYtiF9ZPzHMKWq9cwyVfVhKwSMdqk	2a950a765a82ad306f77771cecc7aa6ae6f79b8ab38ca801a39b7a4082c1c6ed	4073423931	40.73423931
15cyCjZKm1kcBRaS3zjbxLLf4dU1E2bW5J	2ad229f7915f26fe010116317c9a26e56ec5d6242a3f658d70b84c7beab18b5a	4000001094	40.00001094
3AbKrSdBLndsFTYjZ18LY1aZnz2BzjBxdY	2c1b3bd6a8688616b053643ce5748b6485821f6f78ac0fa364c28330c6e876fd	3981782868	39.81782868
16G4Pxo5VSHE8X3YUcLcTjUQd5JSYhsbDq	2c6dbe2929b41ab0de798c996fc975b325681d36c73d054d12e00817214906cf	3999897071	39.99897071
bc1qf55s9cq2lffsxufj0uqc9cqdax9mr2g8kncv4fg5uux6vm056wuqhh4ng7	2c847e6aa9fef9ba60a3bd546a23323f2c1e5897ba8fdda07b65340e8247b18d	4004346265	40.04346265
1PSW4u9ig1adSLFTJyv9z5UZQNWWRhV3SW	2d8cdb897e07b5a442b84c530658d0b447e87f180a86485180a9fb0c72235259	4000000547	40.00000547
1D2Rvvwtp5mCznCHvrNMaanr3P3MRMoqkJ	2d9abf9254f985b350d27da739a5e392a94be59783f5758d964880a128704127	4027227576	40.27227576
19nrn2rRbb1faMn1Yk5kjUzxQZ9sfT5KvQ	2f5403349b550a201d616d6e7cc84122aa14735d268e57fb754ba241e525909f	4070649547	40.70649547
1D5AriJG19bXoiSpTmgMTz2teLLBnFcPFz	2fbfa95ec0ff9e52577448dd00089142a4a102f56c8a62c91f06b4eb79a37cfb	4000098900	40.00098900
1GNrUYU2XEDbQDJf88m4mSGQF7wi23H9F4	313ea6525d5dc2762b135ebcc55a42863238f920f63690fcd9adafab62a10738	3999995096	39.99995096
1ELq1Pmrzht5sMLkY6wuqednJKnHbj4ZLs	314bec253022943d5cfc4fc7936578219267381d3f8758431a51687e954fb208	3974001642	39.74001642
1P3RTzL2zdwvMYwWPT4EBBAqPBaGy316yP	319810ef660d77344835f6929edfb35e6af9f039d496ad5868ebd355bfcfb1f8	4000000547	40.00000547
365VNBzm2gg8QyhxvzfjxiNWHpBjTj45CL	31d3b6269288c486792b9f702a5dfb998777cab5b0c830c330f9dae5e1379d79	4000000094	40.00000094
1cEN6jPxEDznvdZhXZ3HLPzMrP6sgdE1T	31fe7daa334491fa8518212c839c212220c95d788011c94ff6bb67d040854770	4000001095	40.00001095
3B852dvb8AXBDWunb2tGjJGdeUF6mehw8d	32894922a857d7f8a5af4e2afe307ce99ec1f2ad6486c694032fd8a27221041b	4000001094	40.00001094
3GSrbZM1jdJNt8EYWoFrZhKHDT4EZA9Ttt	32a246498512923ffdf25d495d69fa74559d75ff2a5dd6f8b9b074c98b6342ac	4000001094	40.00001094
1LYV8w7BcAg9fSrdtxHC3PWGGTJn2SVKWN	338510b6028fe9aa809e2e71b1e9ce7ea4e48e1ef1d785632c067a37a5d5c4b8	4000097355	40.00097355
17LNLcNYrbaGbvDeawuAtAue4EHtC2XsEQ	34343f5a610d40492484b8fb5130503fa2f95facdeb862229f46be6679f80ce1	3900001641	39.00001641
33XRSV1GQNgSEsc9EuRj5GeeNaDUxCQ68t	34532b95d54e59fad7c161def4daab3603b9f6f2559c2d15541113ff6f8d08cc	3964254411	39.64254411
1EhHJkBzRoBgVcNAtJxci93U5CNUM1pWtn	347c51ddede3a9b96f1628be7046af760934e7f0f5846d1466df0f9c20531130	3946447315	39.46447315
37eFYrD35zViCpzPRT4EXvycK2pT3ZkWzn	35b18ad95d74524f038a2006de5ca8994e8285d70d6221349b973be6e3bf8c99	4000057493	40.00057493
1BnxoGq1qsNrDB3CifYCJUTQ2oTANAHieb	35be8f05b821968b0baefa30744118582bf1b636cf453ac76e76bb982e656aeb	3944620907	39.44620907
12KK68MXBMJQ3i78ujzooDBz2jn15t4xDS	35cdca284995f77fdee580471d6ee0bc112a77cf0a7536293f5a8fe8d3a9e1d2	4098581543	40.98581543
129yekBZMukxeyx4ifQKPSX7jDebb1Lhvp	36c665d298c4a69c0887eb612b0d62254bc360f20a5cf90f54ae7b85e634f113	4000001094	40.00001094
3KTgzcuHzqtiobsCkcbnjFHP2rd1PQLtd7	384f15c388140b97d8279da9737c020a1272ca4fe2109fe820da3ee1c5fd5986	3922478517	39.22478517
12oG7DPq3dU1e2k4Ha4RnNhTu9y9qt4g7A	38c9dd21f2bf096ea24b6de9c7120b1d94093dda23fa5865b73a6900599f1483	3999001095	39.99001095
3LaPhnsnDesZu2B65pnku3E63ZqGs8MKuU	3a5da639908af2f70e604c09d0e491988ffc40ee61c15b93ee6968c898cbaca7	3938077687	39.38077687
1Hza4v6B7FRADbCVQi8VBw2oSZLe2bX66	3b2c3385de9af0906a2a456e52b7af1da336214527b949a233202e732ed76c4b	3999957094	39.99957094
1CrY3Y8xUD8eD69ZnzvdLZqeWJh9T72x16	3b87316af454027b4e55e300bae3d5044430bba11c9994e3c1148c23f3ef4a8e	3999950346	39.99950346
1F1Bs1QnMmn4y7KG2G9E7oJg3uGpxwExd6	3c13ce0c887b4420c750a06fa73a9537a9ad3101114ef16ed33c4bed57deb17e	3997101095	39.97101095
bc1qw02cj42kgkqjac9ueu8e50psg96uzvgf9j9gzrftw7gh4frcnmgqlxlu82	3c4093f371ae0673d724928a18b976618be74f345eb4213804df49bc002c3243	4080601200	40.80601200
3FbrEEqCk3cYFLpQ7TpnEyQ9uXmfHcsoDc	3ca9ca1dac9b248b8fafedb53464c45fe20ed5c444d9b2898df6f74b172beea4	3959900547	39.59900547
1B4HPvKpc6DK4JSqQCBqpz4TS2RENMHpqL	3cd4fe8d7f915cb0c71854646891d1317c7f8d5f92317b486520765c790561eb	3939618905	39.39618905
1LLP3m9XEN7paM22wkSHz8UWmSCXyFaoSz	3d0dc08b50de062c9d106bebe7329b123e5264ab233647ae8f08adaa66228399	4010001061	40.10001061
3LztRPH4LybwKQnaXCVMfQLophyVwSUSUq	3d4aa78c013fdffed6cf844605f8c7ff1919dc6cf540eff0ca9739065ba4edde	3999994878	39.99994878
3LWs2uxucUFqay432Kf3jsfaJUWV6z6MY4	3eb24d86e24e8e294e9e86af066b9bdbad0c00f695ef775e282f2615b0a9abbb	3999974800	39.99974800
33oi61YXY2DJQC5EJbc42jHgLzBkq5UcNF	3eeca0b09c85ebd0d3fc51aaa07620afffc703b528839cbb94677676bd3786aa	4005001641	40.05001641
1C9cGapcuvfbWBQuindYhc2CwGScp4k2rz	3ef83aa8263c1823b8d6f35c0249ab4d397125fb5e7f8c065da3009268c5b0cb	4000000547	40.00000547
1F2pJNxAL6Y14iBZPwTLonUuTRFkLt4aLq	3efe17b14ddc946a3326d0b3e2bf31929578b791d45f7e8ee715a16225effb23	4079059079	40.79059079
191856H327sk4LPkV4dvyToDmb2Jtmc8jP	3f70be9946dc3a23e2e1e51fc06cd012f41c79af08693146e0a3424035202837	4000001094	40.00001094
3HyEMqzT3PC2Xszr7QXrjEnNfyeqBiyip2	4071ba083e924448fe230d4b49106dc17ef7d3f537e70a173ee238553e3a7fb3	4009768318	40.09768318
1A21PXv4dyu77zHBom5FmJ6TFNXh2c64u6	409ec88e4e407ca1f8dfa42ebf5255071e46b50e439661824d8d3f6d9c3e5de6	4000001094	40.00001094
3LqCwrZq3uV4jcWSmoSaCrz52dReY27XAo	40bd4f4cf310ff82c0a480075ad5fc75a44fe72c27310bf7e080bc6684fc6b20	4055091812	40.55091812
16TcNs8bDa7t1mY6xVFhBCJuxvPcJ6bdii	40ed63c1540e57d4919c4e2cb46d8f9f6f8abab6b057794119bd72ac9b0e35e5	4000000547	40.00000547
3QWzezj2Ewnix1isVFUbru3s61pWx7rhQU	41244a08c0cc227ab06b56a44883c5499a201a08708bdeae3e714e57a6b9947a	4036886138	40.36886138
bc1q564902p5h27s0jamlspaa6wg7srncpmwuhf5h2	422d6f83cc5d022504c63caa576ff805c41f8a027016bcffb85b11c96351a940	4030713000	40.30713000
19pbdisfJHjUz6nePVaXwnbjXxnmMkV593	42bafd3bc4a1d9620a1daac22a2cb269bd45e8ae246241fd1a95cfd9cccea77d	4000001642	40.00001642
1E7EHisSm9WUg5KKkn4GAGuibNJZUg1sMp	439c244d00880646fe28d71659ed397f70430bf1351d168bbb2ca96fd8d75aa6	3929842620	39.29842620
1Nxs2xRXFSyyZCqgNDVocv2Bsn5PWh7cSy	44fc8bbb5c8660aba570a2f1cb8e67d756342450eafca37293bc4775034343e9	3999970536	39.99970536
3KSHVLtkSriGSmtPfNdTqk1DGYUbfKY8wF	455988209ca59009458669647e44a6e4b1c7c11acfc0395ad9f95f3050c637e4	4000000547	40.00000547
15n4A8ZKYW5J7CALJrwmYrWWgmYjmPmA1S	456415510ff248f2deadb688e4a2516cbb09122930457a2c4c4de7baa0a8f035	4000001094	40.00001094
1ATA1YmYHwdHT9zkdnRLcYtFAa1uFrPyUf	456824998fa50dc2ab743e58017af24b276c8d6b53abf2649baf6ca3ea3f4b82	4066748677	40.66748677
36QH6aEVdibP1e23DHcYPvEkMXYev8FyJe	456de92db6f276a24ba8d3e02f3c4ccdd0e7906b83d5c007d41e49b112a40131	4010361404	40.10361404
33eh3DMCXjHWSo5zRWnkTdBWGMtWqicYnE	45b31509362ee918081920eff546ec3e584d329e72511a41f689b6d8d6793ae9	4016601641	40.16601641
3QzBUPgwn4Ygqcjy32VnBVkmSWyUQxAdHk	4601b77a64b7b070eca4d4b86a492bac9ae52d76e0df4a4c99682f161b07fb5f	3999895995	39.99895995
